area_id,week,date,score,band,data_confidence,drivers_up,drivers_down,farmer_reports,vet_reports,inbound_animals,inbound_change_pct,inbound_from_outbreak_areas_2w,vacc_coverage,rain_mm,confirmed_outbreak,target
A01,133,2025-07-21,64.0,Elevated,Adequate,seasonal timing | 1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | high cattle density | no outbreak declared here in the last 8 weeks,drier than normal conditions | vaccination coverage about 27%,0.0,0.0,33.0,-1.6181229773462782,0.0,0.2689581459533157,2.456628215626238,0.0,0
A01,134,2025-07-28,49.0,Elevated,Adequate,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | high cattle density | no outbreak declared here in the last 8 weeks | seasonal timing,symptom reports at or below normal | vaccination coverage about 27%,1.0,0.0,16.0,-50.29585798816568,0.0,0.2664333068043308,7.163719478302398,0.0,0
A01,135,2025-08-04,52.0,Elevated,Adequate,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | seasonal timing | high cattle density,vaccination coverage about 27% | 0 farmer symptom reports this week,0.0,0.0,29.0,-10.819672131147541,0.0,0.2664333068043308,4.663611148911719,0.0,0
A01,136,2025-08-11,49.0,Elevated,Adequate,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | high cattle density | no outbreak declared here in the last 8 weeks | seasonal timing,0 farmer symptom reports in the last 2 weeks | vaccination coverage about 27%,0.0,0.0,28.0,2.3255813953488373,0.0,0.2664333068043308,4.69868687869297,0.0,0
A01,137,2025-08-18,49.0,Elevated,Adequate,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | high cattle density | seasonal timing | no outbreak declared here in the last 8 weeks,0 farmer symptom reports in the last 2 weeks | drier than normal conditions,0.0,0.0,52.0,83.13253012048193,0.0,0.2664333068043308,3.516396328593243,0.0,0
A01,138,2025-08-25,19.0,Low,Adequate,high cattle density | seasonal timing | no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,108.0,232.3529411764706,0.0,0.2664333068043308,3.5087906819315777,0.0,0
A01,139,2025-09-01,16.0,Low,Adequate,high cattle density | seasonal timing | no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | drier than normal conditions,0.0,0.0,12.0,-59.2814371257485,0.0,0.2664333068043308,4.084962569876031,0.0,0
A01,140,2025-09-08,28.0,Low,Adequate,seasonal timing | high cattle density | no outbreak declared here in the last 8 weeks | cattle arrivals -28% compared with recent weeks,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,24.0,-27.95031055900621,0.0,0.2664333068043308,6.318389955649375,0.0,0
A01,141,2025-09-15,16.0,Low,Adequate,seasonal timing | high cattle density | no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,0.0,-88.30409356725146,0.0,0.2664333068043308,12.035350421605854,0.0,0
A01,142,2025-09-22,38.0,Low,Adequate,no outbreak declared here in the last 8 weeks | seasonal timing | 1 farmer symptom reports this week | 31 cattle arrived from other sub-counties,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 83 weeks since last vaccination campaign,1.0,0.0,66.0,83.81877022653723,0.0,0.2664333068043308,10.84710824733742,0.0,0
A01,143,2025-09-29,9.0,Low,Adequate,high cattle density | no outbreak declared here in the last 8 weeks | seasonal timing | 45 cattle recorded arriving this week,drier than normal conditions | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,45.0,11.420612813370473,0.0,0.2664333068043308,10.183817214034788,0.0,0
A01,144,2025-10-06,3.0,Low,Adequate,high cattle density | no outbreak declared here in the last 8 weeks | seasonal timing | 45 cattle recorded arriving this week,0 farmer symptom reports in the last 2 weeks | drier than normal conditions,0.0,0.0,45.0,6.666666666666667,14.0,0.2664333068043308,24.91934356910908,0.0,0
A01,145,2025-10-13,3.0,Low,Adequate,no outbreak declared here in the last 8 weeks | high cattle density | seasonal timing | 15 cattle arrived from other sub-counties,drier than normal conditions | 0 farmer symptom reports in the last 2 weeks,0.0,0.0,56.0,24.489795918367346,14.0,0.2664333068043308,32.65712942921047,0.0,0
A01,146,2025-10-20,3.0,Low,Adequate,seasonal timing | high cattle density | no outbreak declared here in the last 8 weeks | cattle arrivals +27% compared with recent weeks,drier than normal conditions | 0 farmer symptom reports in the last 2 weeks,0.0,0.0,58.0,27.27272727272727,0.0,0.2664333068043308,35.430505991227925,0.0,0
A01,147,2025-10-27,3.0,Low,Adequate,high cattle density | seasonal timing | no outbreak declared here in the last 8 weeks | cattle arrivals -33% compared with recent weeks,drier than normal conditions | 0 farmer symptom reports in the last 2 weeks,0.0,0.0,24.0,-32.947976878612714,0.0,0.2664333068043308,40.700382035890286,0.0,0
A01,148,2025-11-03,4.0,Low,Adequate,high cattle density | no outbreak declared here in the last 8 weeks | seasonal timing | 7 cattle recorded arriving this week,drier than normal conditions | 0 farmer symptom reports in the last 2 weeks,0.0,0.0,7.0,-73.18435754189943,0.0,0.2664333068043308,29.55979744674324,0.0,0
A01,149,2025-11-10,4.0,Low,Adequate,seasonal timing | high cattle density | no outbreak declared here in the last 8 weeks | 27 cattle arrived from other sub-counties,drier than normal conditions | 0 farmer symptom reports in the last 2 weeks,0.0,0.0,46.0,19.64809384164223,0.0,0.2664333068043308,22.650154050461985,0.0,0
A01,150,2025-11-17,5.0,Low,Adequate,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | high cattle density | seasonal timing,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,57.0,28.165374677002585,0.0,0.5938168668709809,20.79213238622757,0.0,0
A01,151,2025-11-24,6.0,Low,Adequate,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing | high cattle density | no outbreak declared here in the last 8 weeks,0 farmer symptom reports in the last 2 weeks | drier than normal conditions,0.0,0.0,75.0,69.31216931216932,0.0,0.5849096138679162,13.34642144900004,0.0,0
A01,152,2025-12-01,7.0,Low,Adequate,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | high cattle density | seasonal timing | no outbreak declared here in the last 8 weeks,drier than normal conditions | 0 farmer symptom reports in the last 2 weeks,0.0,0.0,7.0,-76.47058823529412,0.0,0.5761359696598974,20.287945509029875,0.0,0
A01,153,2025-12-08,8.0,Low,Adequate,vaccination coverage about 57% | 1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing | high cattle density,0 farmer symptom reports in the last 2 weeks | drier than normal conditions,0.0,0.0,0.0,-89.1891891891892,0.0,0.5674939301149989,13.607186794614345,0.0,0
A02,104,2024-12-30,3.0,Low,Adequate,no outbreak declared here in the last 8 weeks | 45 weeks since last vaccination campaign | 0 cattle arrived from areas with recent outbreaks | seasonal timing,0 farmer symptom reports in the last 2 weeks | symptom reports at or below normal,0.0,0.0,105.0,185.71428571428572,0.0,0.3582093012814639,5.468407184692775,0.0,0
A02,105,2025-01-06,9.0,Low,Adequate,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | seasonal timing | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | symptom reports at or below normal,0.0,0.0,42.0,-4.081632653061225,0.0,0.3528361617622419,3.187442749079484,0.0,0
A02,106,2025-01-13,10.0,Low,Adequate,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | wetter than normal conditions | seasonal timing,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,49.0,9.923664122137405,0.0,0.3475436193358083,5.463156289178573,0.0,0
A02,107,2025-01-20,9.0,Low,Adequate,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | 45 cattle arrived from other sub-counties | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,84.0,75.80246913580247,0.0,0.3423304650457712,3.2870940807934805,0.0,0
A02,108,2025-01-27,43.0,Elevated,Adequate,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | symptom reports well above this area's normal level | no outbreak declared here in the last 8 weeks | 1 farmer symptom reports this week,seasonal timing | drier than normal conditions,1.0,0.0,74.0,50.1187648456057,0.0,0.3371955080700846,2.113084586290788,0.0,0
A02,109,2025-02-03,2.0,Low,Adequate,no outbreak declared here in the last 8 weeks | cattle arrivals -54% compared with recent weeks | 0 cattle arrived from areas with recent outbreaks,drier than normal conditions | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,21.0,-54.083885209713024,0.0,0.3321375754490334,3.503832589365002,0.0,0
A02,110,2025-02-10,2.0,Low,Adequate,no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks | 52 cattle arrived from other sub-counties,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,74.0,44.29223744292237,0.0,0.3271555118172979,7.12026281184683,0.0,0
A02,111,2025-02-17,2.0,Low,Adequate,no outbreak declared here in the last 8 weeks | 58 cattle arrived from other sub-counties | cattle arrivals +39% compared with recent weeks | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,80.0,39.059304703476485,0.0,0.3222481791400384,9.037554104913696,0.0,0
A02,112,2025-02-24,2.0,Low,Adequate,no outbreak declared here in the last 8 weeks | 24 cattle arrived from other sub-counties | cattle arrivals -20% compared with recent weeks | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | drier than normal conditions,0.0,0.0,52.0,-19.85940246045694,0.0,0.3174144564529378,6.278632177256676,0.0,0
A02,113,2025-03-03,3.0,Low,Adequate,2 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | drier than normal conditions,0.0,0.0,15.0,-68.9922480620155,0.0,0.3126532396061438,11.638306137310694,0.0,0
A02,114,2025-03-10,4.0,Low,Adequate,2 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks | 16 cattle arrived from other sub-counties,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,16.0,-65.6441717791411,0.0,0.3079634410120516,16.478342942878193,0.0,0
A02,115,2025-03-17,4.0,Low,Adequate,2 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | symptom reports at or below normal,0.0,0.0,14.0,-66.66666666666666,0.0,0.3033439893968708,22.991836151451604,0.0,1
A02,116,2025-03-24,86.0,High,Adequate,2 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 2 farmer symptom reports in the last 2 weeks | no outbreak declared here in the last 8 weeks | symptom reports well above this area's normal level,seasonal timing | cattle arrivals +109% compared with recent weeks,2.0,1.0,96.0,109.32642487046633,0.0,0.2987938295559177,19.85768426623757,0.0,1
A02,117,2025-03-31,100.0,High,Adequate,8 farmer symptom reports in the last 2 weeks | no outbreak declared here in the last 8 weeks | 4 vet-reported suspected cases in the last 2 weeks | symptom reports well above this area's normal level,8 cattle arrived from areas with recent outbreaks | drier than normal conditions,6.0,3.0,71.0,49.01960784313725,8.0,0.2943119221125789,30.00166806161681,1.0,0
A02,118,2025-04-07,43.0,Elevated,Adequate,5 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 6 vet-reported suspected cases in the last 2 weeks | 12 farmer symptom reports in the last 2 weeks | symptom reports well above this area's normal level,outbreak declared here in the last 8 weeks | 10 cattle arrived from areas with recent outbreaks,6.0,3.0,32.0,-35.37117903930131,10.0,0.2898972432808903,31.74900143253735,0.0,0
A02,119,2025-04-14,18.0,Low,Adequate,7 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 6 vet-reported suspected cases in the last 2 weeks | 9 farmer symptom reports this week | symptom reports well above this area's normal level,outbreak declared here in the last 8 weeks | 15 farmer symptom reports in the last 2 weeks,9.0,3.0,37.0,-19.230769230769234,20.0,0.2855487846316769,55.34802600873525,0.0,0
A02,120,2025-04-21,6.0,Low,Adequate,8 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 6 vet-reported suspected cases in the last 2 weeks | 3 suspected cases reported by vets this week | 6 farmer symptom reports this week,outbreak declared here in the last 8 weeks | 15 farmer symptom reports in the last 2 weeks,6.0,3.0,17.0,-52.81501340482574,27.0,0.2812655528622018,54.3838591257223,0.0,0
A02,121,2025-04-28,23.0,Low,Adequate,7 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 12 farmer symptom reports in the last 2 weeks | 7 vet-reported suspected cases in the last 2 weeks | 4 suspected cases reported by vets this week,outbreak declared here in the last 8 weeks | 71 cattle arrived from areas with recent outbreaks,6.0,4.0,84.0,110.65088757396451,71.0,0.2770465695692687,35.52189296655244,0.0,0
A02,122,2025-05-05,15.0,Low,Adequate,12 farmer symptom reports in the last 2 weeks | 7 vet-reported suspected cases in the last 2 weeks | 4 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 3 suspected cases reported by vets this week,outbreak declared here in the last 8 weeks | 77 cattle arrived from areas with recent outbreaks,6.0,3.0,88.0,82.80098280098281,77.0,0.2728908710257297,28.02079397079496,0.0,0
A02,123,2025-05-12,20.0,Low,Adequate,4 vet-reported suspected cases in the last 2 weeks | 7 farmer symptom reports in the last 2 weeks | 4 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 1 farmer symptom reports this week,outbreak declared here in the last 8 weeks | 15 cattle arrived from areas with recent outbreaks,1.0,1.0,23.0,-53.23590814196242,15.0,0.2687975079603438,27.440693343311,0.0,0
A02,124,2025-05-19,41.0,Elevated,Adequate,3 farmer symptom reports in the last 2 weeks | 4 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 1 vet-reported suspected cases in the last 2 weeks | 2 farmer symptom reports this week,outbreak declared here in the last 8 weeks | vaccination coverage about 26%,2.0,0.0,42.0,-22.950819672131146,0.0,0.2647655453409386,15.178017357807954,0.0,0
A02,125,2025-05-26,7.0,Low,Adequate,2 farmer symptom reports in the last 2 weeks | 4 confirmed outbreaks in nearby sub-counties (last 4 weeks) | symptom reports at or below normal | seasonal timing,outbreak declared here in the last 8 weeks | drier than normal conditions,0.0,0.0,58.0,16.129032258064516,0.0,0.2607940621608245,10.038528754797872,0.0,0
A02,126,2025-06-02,24.0,Low,Adequate,4 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing | no outbreak declared here in the last 8 weeks | symptom reports at or below normal,0 farmer symptom reports in the last 2 weeks | drier than normal conditions,0.0,0.0,51.0,6.413301662707839,0.0,0.2568821512284122,7.81890974131725,0.0,0
