week,from_holding,to_holding,from_area,to_area,n_animals,permit_recorded,date
4,H00923,H00931,22,23,13,0,2023-01-30
4,H00941,H00999,23,25,8,0,2023-01-30
4,H00967,H00984,24,24,10,0,2023-01-30
4,H00969,H00977,24,24,3,1,2023-01-30
4,H00972,H00974,24,24,11,1,2023-01-30
4,H00983,H00030,24,0,21,1,2023-01-30
4,H01001,H00851,25,20,22,1,2023-01-30
4,H01008,H01007,25,25,22,0,2023-01-30
4,H01009,H00993,25,25,16,0,2023-01-30
4,H01011,H01000,25,25,16,0,2023-01-30
4,H01012,H01019,25,25,6,1,2023-01-30
4,H01015,H01016,25,25,11,0,2023-01-30
4,H01021,H01016,25,25,22,0,2023-01-30
5,H00003,H00003,0,0,3,1,2023-02-06
5,H00010,H00003,0,0,17,1,2023-02-06
5,H00023,H00259,0,5,9,1,2023-02-06
5,H00056,H00067,1,1,11,1,2023-02-06
5,H00066,H00043,1,1,9,1,2023-02-06
5,H00069,H00295,1,6,17,0,2023-02-06
5,H00082,H00093,1,1,22,1,2023-02-06
5,H00088,H00069,1,1,16,1,2023-02-06
5,H00093,H00061,1,1,13,1,2023-02-06
5,H00100,H00137,2,2,20,1,2023-02-06
5,H00101,H00115,2,2,3,0,2023-02-06
5,H00105,H00449,2,10,6,1,2023-02-06
5,H00108,H00106,2,2,20,1,2023-02-06
5,H00109,H00236,2,5,21,1,2023-02-06
5,H00111,H00135,2,2,13,1,2023-02-06
5,H00129,H00293,2,6,23,1,2023-02-06
5,H00134,H00110,2,2,8,1,2023-02-06
5,H00137,H00015,2,0,9,1,2023-02-06
5,H00139,H00712,2,16,20,1,2023-02-06
5,H00144,H00147,3,3,7,0,2023-02-06
5,H00154,H00155,3,3,23,0,2023-02-06
5,H00163,H00555,3,12,9,1,2023-02-06
5,H00170,H00164,3,3,6,0,2023-02-06
5,H00172,H00162,3,3,22,0,2023-02-06
5,H00179,H00174,3,3,7,1,2023-02-06
5,H00180,H00178,3,3,17,0,2023-02-06
5,H00183,H00244,3,5,21,0,2023-02-06
5,H00197,H00629,4,14,18,1,2023-02-06
5,H00208,H00107,4,2,11,1,2023-02-06
5,H00212,H00194,4,4,4,1,2023-02-06
5,H00215,H00412,4,10,23,0,2023-02-06
5,H00217,H00231,4,4,20,1,2023-02-06
5,H00232,H00247,5,5,24,0,2023-02-06
5,H00234,H00242,5,5,21,1,2023-02-06
5,H00235,H00378,5,8,5,0,2023-02-06
5,H00243,H00239,5,5,3,0,2023-02-06
5,H00247,H00321,5,7,18,1,2023-02-06
5,H00254,H00233,5,5,17,1,2023-02-06
5,H00256,H00252,5,5,23,0,2023-02-06
5,H00259,H00236,5,5,15,0,2023-02-06
5,H00262,H00098,5,1,12,1,2023-02-06
5,H00264,H00240,5,5,8,0,2023-02-06
5,H00265,H00685,6,15,11,1,2023-02-06
5,H00274,H00305,6,6,6,1,2023-02-06
5,H00289,H00100,6,2,19,1,2023-02-06
5,H00290,H00302,6,6,22,0,2023-02-06
5,H00296,H00276,6,6,22,1,2023-02-06
5,H00310,H00014,7,0,14,0,2023-02-06
5,H00317,H00596,7,13,8,0,2023-02-06
5,H00319,H00333,7,7,7,1,2023-02-06
5,H00326,H00335,7,7,4,0,2023-02-06
5,H00327,H00319,7,7,15,1,2023-02-06
5,H00334,H00238,7,5,9,0,2023-02-06
5,H00347,H00955,8,23,10,0,2023-02-06
5,H00365,H00682,8,15,2,1,2023-02-06
5,H00379,H00393,9,9,20,1,2023-02-06
5,H00384,H00382,9,9,15,0,2023-02-06
5,H00388,H00409,9,9,18,1,2023-02-06
5,H00389,H00014,9,0,8,1,2023-02-06
5,H00392,H00411,9,9,17,0,2023-02-06
5,H00393,H00386,9,9,2,1,2023-02-06
5,H00394,H00381,9,9,22,0,2023-02-06
5,H00411,H00388,9,9,4,0,2023-02-06
5,H00412,H00777,10,18,5,1,2023-02-06
5,H00430,H00417,10,10,20,1,2023-02-06
5,H00433,H00002,10,0,19,1,2023-02-06
5,H00438,H00104,10,2,20,1,2023-02-06
5,H00439,H00634,10,14,10,1,2023-02-06
5,H00460,H00442,10,10,8,0,2023-02-06
5,H00463,H00480,11,11,2,1,2023-02-06
5,H00466,H00465,11,11,6,0,2023-02-06
5,H00474,H00481,11,11,23,0,2023-02-06
5,H00476,H00464,11,11,21,0,2023-02-06
5,H00485,H00505,11,11,9,0,2023-02-06
5,H00493,H00465,11,11,14,1,2023-02-06
5,H00494,H00469,11,11,16,1,2023-02-06
5,H00498,H00493,11,11,20,1,2023-02-06
5,H00503,H00512,11,11,9,0,2023-02-06
5,H00513,H00424,11,10,21,0,2023-02-06
5,H00539,H00662,12,14,21,0,2023-02-06
5,H00572,H00566,12,12,2,1,2023-02-06
5,H00573,H00574,12,12,24,0,2023-02-06
5,H00576,H00628,12,14,22,0,2023-02-06
5,H00577,H00561,12,12,13,1,2023-02-06
5,H00579,H00600,13,13,7,1,2023-02-06
5,H00584,H00621,13,13,6,0,2023-02-06
5,H00596,H00610,13,13,21,1,2023-02-06
5,H00613,H00659,13,14,22,1,2023-02-06
5,H00618,H00459,13,10,11,0,2023-02-06
5,H00621,H00586,13,13,2,0,2023-02-06
5,H00626,H00620,13,13,18,1,2023-02-06
5,H00628,H00637,14,14,8,1,2023-02-06
5,H00644,H00699,14,15,7,1,2023-02-06
5,H00650,H00020,14,0,4,1,2023-02-06
5,H00656,H00328,14,7,3,0,2023-02-06
5,H00663,H00528,14,12,17,0,2023-02-06
5,H00664,H00580,14,13,12,1,2023-02-06
5,H00665,H00769,15,17,8,1,2023-02-06
5,H00678,H00319,15,7,19,1,2023-02-06
5,H00681,H00995,15,25,21,0,2023-02-06
5,H00711,H00583,16,13,17,1,2023-02-06
5,H00712,H00727,16,16,14,1,2023-02-06
5,H00759,H00752,17,17,10,1,2023-02-06
5,H00767,H00765,17,17,12,1,2023-02-06
5,H00770,H00138,17,2,21,1,2023-02-06
5,H00772,H00783,17,18,23,0,2023-02-06
5,H00774,H00251,18,5,14,1,2023-02-06
5,H00776,H00834,18,19,9,0,2023-02-06
5,H00787,H00779,18,18,17,0,2023-02-06
5,H00797,H00775,18,18,22,1,2023-02-06
5,H00809,H00667,18,15,8,1,2023-02-06
5,H00810,H00832,19,19,15,0,2023-02-06
5,H00840,H00837,19,19,5,1,2023-02-06
5,H00845,H00868,20,20,8,0,2023-02-06
5,H00854,H00844,20,20,21,1,2023-02-06
5,H00860,H00677,20,15,7,1,2023-02-06
5,H00861,H00996,20,25,2,1,2023-02-06
5,H00864,H00211,20,4,21,1,2023-02-06
5,H00880,H00867,21,20,5,0,2023-02-06
5,H00927,H00918,22,22,18,0,2023-02-06
5,H00943,H00955,23,23,8,1,2023-02-06
5,H00949,H00950,23,23,17,0,2023-02-06
5,H00959,H00935,23,23,19,0,2023-02-06
5,H00970,H00593,24,13,12,1,2023-02-06
5,H00972,H00843,24,20,21,1,2023-02-06
5,H00988,H00927,24,22,5,1,2023-02-06
5,H00997,H01011,25,25,15,1,2023-02-06
5,H01011,H00990,25,25,14,0,2023-02-06
5,H01012,H00871,25,20,22,0,2023-02-06
5,H01018,H00822,25,19,21,0,2023-02-06
5,H01020,H00819,25,19,8,1,2023-02-06
6,H00000,H00423,0,10,19,1,2023-02-13
6,H00012,H00032,0,0,23,0,2023-02-13
6,H00013,H00030,0,0,8,0,2023-02-13
6,H00016,H00886,0,21,6,0,2023-02-13
6,H00026,H00018,0,0,3,0,2023-02-13
6,H00029,H01017,0,25,18,0,2023-02-13
6,H00037,H00113,0,2,5,0,2023-02-13
6,H00049,H00039,1,1,10,1,2023-02-13
6,H00050,H00052,1,1,4,0,2023-02-13
6,H00054,H00063,1,1,16,1,2023-02-13
6,H00060,H00170,1,3,13,0,2023-02-13
6,H00077,H00258,1,5,11,1,2023-02-13
6,H00088,H00068,1,1,15,0,2023-02-13
6,H00090,H00070,1,1,2,1,2023-02-13
6,H00094,H00071,1,1,5,1,2023-02-13
6,H00099,H00128,2,2,16,1,2023-02-13
6,H00100,H00245,2,5,14,0,2023-02-13
6,H00101,H00010,2,0,14,1,2023-02-13
6,H00103,H00016,2,0,16,0,2023-02-13
6,H00117,H00923,2,22,10,0,2023-02-13
6,H00118,H00645,2,14,9,1,2023-02-13
6,H00120,H00020,2,0,13,1,2023-02-13
6,H00123,H00141,2,2,5,0,2023-02-13
6,H00130,H00140,2,2,22,1,2023-02-13
6,H00134,H00113,2,2,9,1,2023-02-13
6,H00146,H00168,3,3,22,0,2023-02-13
6,H00157,H00204,3,4,18,1,2023-02-13
6,H00162,H00186,3,3,12,0,2023-02-13
6,H00166,H00160,3,3,7,0,2023-02-13
6,H00171,H00474,3,11,16,0,2023-02-13
6,H00174,H00175,3,3,13,1,2023-02-13
6,H00176,H00176,3,3,18,1,2023-02-13
6,H00179,H00186,3,3,12,0,2023-02-13
6,H00180,H00012,3,0,22,0,2023-02-13
6,H00185,H00062,3,1,8,1,2023-02-13
6,H00187,H00201,4,4,16,1,2023-02-13
6,H00194,H00501,4,11,13,0,2023-02-13
6,H00197,H00216,4,4,9,1,2023-02-13
6,H00198,H00637,4,14,19,0,2023-02-13
6,H00224,H00204,4,4,12,1,2023-02-13
6,H00229,H00346,4,8,20,0,2023-02-13
6,H00232,H00247,5,5,20,1,2023-02-13
6,H00234,H00235,5,5,19,1,2023-02-13
6,H00240,H00644,5,14,3,1,2023-02-13
6,H00248,H00262,5,5,15,1,2023-02-13
6,H00253,H00267,5,6,21,0,2023-02-13
6,H00256,H00254,5,5,16,1,2023-02-13
6,H00259,H00409,5,9,19,1,2023-02-13
6,H00261,H00233,5,5,13,1,2023-02-13
6,H00265,H00178,6,3,2,1,2023-02-13
6,H00272,H00627,6,13,23,1,2023-02-13
6,H00277,H00274,6,6,14,0,2023-02-13
6,H00301,H00294,6,6,12,0,2023-02-13
6,H00310,H00034,7,0,19,0,2023-02-13
6,H00314,H00268,7,6,17,1,2023-02-13
6,H00321,H00375,7,8,21,0,2023-02-13
6,H00326,H00338,7,7,7,0,2023-02-13
6,H00327,H00234,7,5,13,1,2023-02-13
6,H00329,H00343,7,7,22,0,2023-02-13
6,H00334,H00700,7,15,19,1,2023-02-13
6,H00342,H00288,7,6,7,1,2023-02-13
6,H00344,H00363,8,8,13,0,2023-02-13
6,H00345,H00233,8,5,12,1,2023-02-13
6,H00346,H00050,8,1,5,0,2023-02-13
6,H00348,H00363,8,8,12,0,2023-02-13
6,H00351,H00365,8,8,16,1,2023-02-13
6,H00353,H00669,8,15,10,0,2023-02-13
6,H00354,H00173,8,3,12,0,2023-02-13
6,H00357,H00275,8,6,24,1,2023-02-13
6,H00368,H00362,8,8,18,0,2023-02-13
6,H00370,H00252,8,5,13,1,2023-02-13
6,H00371,H00374,8,8,6,0,2023-02-13
6,H00374,H00087,8,1,9,0,2023-02-13
6,H00379,H00277,9,6,3,1,2023-02-13
6,H00381,H00379,9,9,16,0,2023-02-13
6,H00384,H00388,9,9,24,0,2023-02-13
6,H00391,H00402,9,9,11,0,2023-02-13
6,H00402,H00391,9,9,23,1,2023-02-13
6,H00414,H00457,10,10,21,1,2023-02-13
6,H00418,H00460,10,10,8,1,2023-02-13
6,H00420,H00458,10,10,6,1,2023-02-13
6,H00439,H00664,10,14,20,1,2023-02-13
6,H00442,H00452,10,10,23,0,2023-02-13
6,H00456,H00454,10,10,5,1,2023-02-13
6,H00459,H00429,10,10,5,0,2023-02-13
6,H00464,H00504,11,11,5,0,2023-02-13
6,H00469,H00807,11,18,3,0,2023-02-13
6,H00471,H00479,11,11,16,1,2023-02-13
6,H00478,H00487,11,11,16,1,2023-02-13
6,H00479,H00500,11,11,11,1,2023-02-13
6,H00483,H00492,11,11,4,0,2023-02-13
6,H00487,H00421,11,10,11,0,2023-02-13
6,H00502,H00496,11,11,4,1,2023-02-13
6,H00506,H00467,11,11,16,1,2023-02-13
6,H00516,H00569,12,12,23,0,2023-02-13
6,H00527,H00484,12,11,3,0,2023-02-13
6,H00551,H00516,12,12,2,0,2023-02-13
6,H00582,H00583,13,13,10,1,2023-02-13
6,H00583,H00584,13,13,22,1,2023-02-13
6,H00588,H00623,13,13,12,0,2023-02-13
6,H00595,H00613,13,13,7,0,2023-02-13
6,H00599,H00609,13,13,17,0,2023-02-13
6,H00602,H00583,13,13,9,1,2023-02-13
6,H00607,H00593,13,13,3,1,2023-02-13
6,H00616,H00636,13,14,17,1,2023-02-13
6,H00625,H00639,13,14,15,1,2023-02-13
6,H00635,H00653,14,14,14,0,2023-02-13
6,H00639,H00111,14,2,5,0,2023-02-13
6,H00640,H00448,14,10,2,0,2023-02-13
6,H00654,H00637,14,14,8,1,2023-02-13
6,H00662,H00637,14,14,19,1,2023-02-13
6,H00673,H00631,15,14,4,0,2023-02-13
6,H00681,H00738,15,16,17,1,2023-02-13
6,H00682,H00696,15,15,11,1,2023-02-13
6,H00685,H00459,15,10,3,0,2023-02-13
6,H00686,H00480,15,11,8,1,2023-02-13
6,H00708,H00735,16,16,4,1,2023-02-13
6,H00713,H00728,16,16,14,1,2023-02-13
6,H00722,H00107,16,2,17,0,2023-02-13
6,H00728,H00730,16,16,20,1,2023-02-13
6,H00738,H00737,16,16,22,0,2023-02-13
6,H00744,H00766,17,17,5,0,2023-02-13
6,H00748,H00768,17,17,16,1,2023-02-13
6,H00761,H00762,17,17,4,1,2023-02-13
6,H00767,H00285,17,6,16,1,2023-02-13
6,H00770,H00740,17,17,14,1,2023-02-13
6,H00776,H00794,18,18,23,1,2023-02-13
6,H00784,H00782,18,18,4,0,2023-02-13
6,H00796,H00532,18,12,6,1,2023-02-13
6,H00797,H00774,18,18,18,0,2023-02-13
6,H00799,H00785,18,18,14,0,2023-02-13
6,H00807,H00674,18,15,14,1,2023-02-13
6,H00808,H00684,18,15,12,1,2023-02-13
6,H00817,H00825,19,19,8,1,2023-02-13
6,H00853,H00865,20,20,12,1,2023-02-13
6,H00861,H00801,20,18,17,1,2023-02-13
6,H00863,H00856,20,20,19,1,2023-02-13
6,H00865,H00852,20,20,20,0,2023-02-13
6,H00875,H00884,21,21,9,0,2023-02-13
6,H00876,H00135,21,2,20,0,2023-02-13
6,H00879,H00890,21,21,16,1,2023-02-13
6,H00889,H00882,21,21,18,1,2023-02-13
6,H00906,H00844,22,20,24,0,2023-02-13
6,H00908,H00910,22,22,18,1,2023-02-13
6,H00909,H00907,22,22,15,1,2023-02-13
6,H00912,H00947,22,23,14,0,2023-02-13
6,H00919,H00911,22,22,23,1,2023-02-13
6,H00920,H00259,22,5,14,0,2023-02-13
6,H00921,H00904,22,22,19,1,2023-02-13
6,H00945,H00681,23,15,8,0,2023-02-13
6,H00949,H00935,23,23,20,0,2023-02-13
6,H00956,H00881,23,21,18,1,2023-02-13
6,H00957,H00418,23,10,9,1,2023-02-13
6,H00969,H00691,24,15,6,1,2023-02-13
6,H00975,H00409,24,9,3,1,2023-02-13
6,H00978,H00977,24,24,24,1,2023-02-13
6,H00984,H00855,24,20,17,1,2023-02-13
6,H00991,H01013,25,25,18,1,2023-02-13
6,H01008,H00422,25,10,2,1,2023-02-13
6,H01011,H00989,25,25,14,1,2023-02-13
6,H01020,H00989,25,25,19,0,2023-02-13
7,H00000,H00010,0,0,21,1,2023-02-20
7,H00003,H00031,0,0,19,0,2023-02-20
7,H00004,H00009,0,0,21,1,2023-02-20
7,H00014,H00130,0,2,2,0,2023-02-20
7,H00016,H00033,0,0,7,0,2023-02-20
7,H00021,H00009,0,0,18,0,2023-02-20
7,H00028,H00032,0,0,5,1,2023-02-20
7,H00035,H00006,0,0,12,0,2023-02-20
7,H00051,H00068,1,1,20,1,2023-02-20
7,H00057,H00087,1,1,3,1,2023-02-20
7,H00059,H00039,1,1,20,1,2023-02-20
7,H00067,H00093,1,1,9,0,2023-02-20
7,H00069,H00079,1,1,9,1,2023-02-20
7,H00070,H00056,1,1,22,1,2023-02-20
7,H00076,H00641,1,14,24,1,2023-02-20
7,H00099,H00352,2,8,12,0,2023-02-20
7,H00102,H00449,2,10,12,0,2023-02-20
7,H00109,H00015,2,0,16,1,2023-02-20
7,H00125,H00125,2,2,19,0,2023-02-20
7,H00128,H00102,2,2,23,0,2023-02-20
7,H00130,H00123,2,2,19,1,2023-02-20
7,H00135,H00113,2,2,16,1,2023-02-20
7,H00138,H00139,2,2,19,0,2023-02-20
7,H00147,H00183,3,3,11,0,2023-02-20
7,H00150,H00161,3,3,15,1,2023-02-20
7,H00157,H00154,3,3,2,0,2023-02-20
7,H00159,H00364,3,8,10,0,2023-02-20
7,H00165,H00660,3,14,10,1,2023-02-20
7,H00167,H00182,3,3,10,0,2023-02-20
7,H00174,H00966,3,24,15,0,2023-02-20
7,H00175,H00180,3,3,23,0,2023-02-20
7,H00182,H00162,3,3,17,0,2023-02-20
7,H00186,H00177,3,3,18,1,2023-02-20
7,H00190,H00651,4,14,7,0,2023-02-20
7,H00205,H00198,4,4,4,1,2023-02-20
7,H00207,H00679,4,15,12,0,2023-02-20
7,H00211,H00774,4,18,22,1,2023-02-20
7,H00217,H00199,4,4,22,1,2023-02-20
7,H00222,H00227,4,4,10,1,2023-02-20
7,H00232,H01021,5,25,11,1,2023-02-20
7,H00235,H00244,5,5,9,1,2023-02-20
7,H00239,H00252,5,5,22,1,2023-02-20
7,H00253,H00317,5,7,11,0,2023-02-20
7,H00254,H00404,5,9,6,1,2023-02-20
7,H00263,H00232,5,5,16,0,2023-02-20
7,H00264,H00248,5,5,7,0,2023-02-20
7,H00276,H00471,6,11,8,1,2023-02-20
7,H00281,H00270,6,6,16,0,2023-02-20
7,H00284,H00126,6,2,6,1,2023-02-20
7,H00313,H00342,7,7,21,1,2023-02-20
7,H00316,H00337,7,7,13,1,2023-02-20
7,H00323,H00319,7,7,21,1,2023-02-20
7,H00330,H00450,7,10,22,0,2023-02-20
7,H00332,H00301,7,6,22,1,2023-02-20
7,H00336,H00341,7,7,7,1,2023-02-20
7,H00351,H01008,8,25,9,1,2023-02-20
7,H00352,H00367,8,8,4,1,2023-02-20
7,H00357,H00356,8,8,2,0,2023-02-20
7,H00365,H00257,8,5,17,0,2023-02-20
7,H00366,H00350,8,8,4,0,2023-02-20
7,H00368,H00354,8,8,8,1,2023-02-20
7,H00376,H00349,8,8,4,1,2023-02-20
7,H00379,H00296,9,6,17,1,2023-02-20
7,H00383,H00308,9,7,15,0,2023-02-20
7,H00390,H00404,9,9,18,0,2023-02-20
7,H00395,H00288,9,6,21,0,2023-02-20
7,H00398,H00096,9,1,15,1,2023-02-20
7,H00401,H00247,9,5,2,1,2023-02-20
7,H00405,H00402,9,9,9,0,2023-02-20
7,H00406,H00389,9,9,10,0,2023-02-20
7,H00411,H00453,9,10,2,0,2023-02-20
7,H00412,H00444,10,10,12,0,2023-02-20
7,H00434,H00438,10,10,4,0,2023-02-20
7,H00437,H00148,10,3,15,1,2023-02-20
7,H00439,H00456,10,10,11,1,2023-02-20
7,H00443,H00460,10,10,19,1,2023-02-20
7,H00445,H00459,10,10,5,1,2023-02-20
7,H00452,H00699,10,15,19,1,2023-02-20
7,H00454,H00442,10,10,21,1,2023-02-20
7,H00455,H00908,10,22,10,0,2023-02-20
7,H00458,H00460,10,10,20,1,2023-02-20
7,H00470,H00792,11,18,18,0,2023-02-20
7,H00478,H00507,11,11,15,1,2023-02-20
7,H00479,H00488,11,11,2,0,2023-02-20
7,H00491,H00478,11,11,10,0,2023-02-20
7,H00499,H00498,11,11,17,0,2023-02-20
7,H00502,H00126,11,2,5,1,2023-02-20
7,H00517,H00557,12,12,4,1,2023-02-20
7,H00519,H00524,12,12,14,1,2023-02-20
7,H00525,H00556,12,12,4,1,2023-02-20
7,H00545,H00563,12,12,5,1,2023-02-20
7,H00546,H00529,12,12,12,0,2023-02-20
7,H00550,H00565,12,12,22,0,2023-02-20
7,H00555,H00525,12,12,2,1,2023-02-20
7,H00563,H00636,12,14,13,1,2023-02-20
7,H00565,H00059,12,1,11,0,2023-02-20
7,H00581,H00601,13,13,15,0,2023-02-20
7,H00582,H00482,13,11,18,1,2023-02-20
7,H00587,H00599,13,13,15,1,2023-02-20
7,H00600,H00595,13,13,11,1,2023-02-20
7,H00605,H00601,13,13,12,0,2023-02-20
7,H00610,H00651,13,14,14,0,2023-02-20
7,H00622,H00582,13,13,2,0,2023-02-20
7,H00623,H00621,13,13,8,0,2023-02-20
7,H00624,H00510,13,11,18,0,2023-02-20
7,H00627,H00595,13,13,24,1,2023-02-20
7,H00628,H00648,14,14,23,1,2023-02-20
7,H00629,H00614,14,13,12,0,2023-02-20
7,H00633,H00652,14,14,17,0,2023-02-20
7,H00642,H00610,14,13,13,1,2023-02-20
7,H00643,H00604,14,13,13,1,2023-02-20
7,H00649,H00648,14,14,4,1,2023-02-20
7,H00654,H00646,14,14,23,1,2023-02-20
7,H00655,H00470,14,11,13,1,2023-02-20
7,H00659,H00656,14,14,21,1,2023-02-20
7,H00665,H00665,15,15,8,1,2023-02-20
7,H00668,H00647,15,14,12,0,2023-02-20
7,H00671,H00673,15,15,21,1,2023-02-20
7,H00690,H00640,15,14,21,1,2023-02-20
7,H00700,H00698,15,15,17,0,2023-02-20
7,H00701,H00695,16,15,14,0,2023-02-20
7,H00709,H00721,16,16,4,1,2023-02-20
7,H00724,H00705,16,16,17,0,2023-02-20
7,H00737,H00128,16,2,20,1,2023-02-20
7,H00751,H00755,17,17,2,1,2023-02-20
7,H00765,H00583,17,13,21,1,2023-02-20
7,H00771,H00762,17,17,22,1,2023-02-20
7,H00774,H00806,18,18,2,1,2023-02-20
7,H00775,H00807,18,18,6,0,2023-02-20
7,H00786,H00681,18,15,23,1,2023-02-20
7,H00789,H00807,18,18,5,1,2023-02-20
7,H00795,H00928,18,22,24,1,2023-02-20
7,H00797,H00808,18,18,19,1,2023-02-20
7,H00800,H00804,18,18,17,1,2023-02-20
7,H00804,H00971,18,24,22,1,2023-02-20
7,H00806,H00776,18,18,5,0,2023-02-20
7,H00808,H00631,18,14,3,1,2023-02-20
7,H00809,H00801,18,18,6,1,2023-02-20
7,H00814,H00835,19,19,24,1,2023-02-20
7,H00819,H00829,19,19,20,1,2023-02-20
7,H00821,H00836,19,19,23,1,2023-02-20
7,H00826,H00218,19,4,9,0,2023-02-20
7,H00830,H00867,19,20,11,1,2023-02-20
7,H00842,H00849,20,20,11,1,2023-02-20
7,H00860,H00782,20,18,24,0,2023-02-20
7,H00865,H00873,20,20,12,1,2023-02-20
7,H00869,H00854,20,20,16,1,2023-02-20
7,H00877,H00781,21,18,15,1,2023-02-20
7,H00893,H00882,21,21,19,0,2023-02-20
7,H00895,H00673,21,15,7,0,2023-02-20
7,H00900,H00903,21,21,23,0,2023-02-20
7,H00904,H00924,22,22,23,0,2023-02-20
7,H00923,H00909,22,22,24,0,2023-02-20
7,H00927,H00855,22,20,8,1,2023-02-20
7,H00935,H00842,23,20,19,1,2023-02-20
7,H00946,H00405,23,9,24,0,2023-02-20
7,H00955,H00940,23,23,16,1,2023-02-20
7,H00962,H00292,23,6,15,0,2023-02-20
7,H00972,H00992,24,25,14,0,2023-02-20
7,H00973,H00974,24,24,10,1,2023-02-20
7,H00985,H00972,24,24,12,1,2023-02-20
7,H01004,H00994,25,25,22,1,2023-02-20
7,H01006,H00899,25,21,6,0,2023-02-20
7,H01008,H01004,25,25,18,0,2023-02-20
7,H01013,H00842,25,20,10,0,2023-02-20
7,H01014,H01018,25,25,4,0,2023-02-20
7,H01017,H00843,25,20,3,1,2023-02-20
7,H01020,H01014,25,25,13,0,2023-02-20
8,H00006,H00009,0,0,3,0,2023-02-27
8,H00011,H00014,0,0,20,1,2023-02-27
8,H00021,H00233,0,5,17,1,2023-02-27
8,H00027,H00002,0,0,8,1,2023-02-27
8,H00028,H00102,0,2,23,1,2023-02-27
8,H00035,H00036,0,0,23,1,2023-02-27
8,H00036,H00187,0,4,15,0,2023-02-27
8,H00042,H00084,1,1,17,1,2023-02-27
8,H00046,H00033,1,0,2,1,2023-02-27
8,H00054,H00845,1,20,24,0,2023-02-27
8,H00058,H00648,1,14,14,1,2023-02-27
8,H00063,H00016,1,0,21,1,2023-02-27
8,H00067,H00060,1,1,21,1,2023-02-27
8,H00070,H00756,1,17,16,0,2023-02-27
8,H00078,H00089,1,1,12,0,2023-02-27
8,H00079,H00047,1,1,8,1,2023-02-27
8,H00081,H00414,1,10,3,1,2023-02-27
8,H00082,H00038,1,0,8,1,2023-02-27
8,H00091,H00038,1,0,8,1,2023-02-27
8,H00093,H00048,1,1,23,0,2023-02-27
8,H00101,H00295,2,6,5,1,2023-02-27
8,H00111,H00100,2,2,16,1,2023-02-27
8,H00113,H00234,2,5,13,1,2023-02-27
8,H00114,H00101,2,2,12,1,2023-02-27
8,H00123,H00248,2,5,3,1,2023-02-27
8,H00134,H00129,2,2,22,1,2023-02-27
8,H00137,H00435,2,10,6,1,2023-02-27
8,H00138,H00099,2,2,14,1,2023-02-27
8,H00140,H00115,2,2,18,1,2023-02-27
8,H00158,H00629,3,14,13,1,2023-02-27
8,H00174,H00180,3,3,5,1,2023-02-27
8,H00176,H00147,3,3,19,1,2023-02-27
8,H00184,H00004,3,0,5,1,2023-02-27
8,H00194,H00231,4,4,6,1,2023-02-27
8,H00206,H00198,4,4,11,1,2023-02-27
8,H00209,H00228,4,4,10,1,2023-02-27
8,H00214,H00226,4,4,14,1,2023-02-27
8,H00219,H00657,4,14,2,1,2023-02-27
8,H00220,H00180,4,3,12,0,2023-02-27
8,H00224,H00196,4,4,2,1,2023-02-27
8,H00228,H00216,4,4,5,1,2023-02-27
8,H00231,H00260,4,5,3,1,2023-02-27
8,H00232,H00133,5,2,7,1,2023-02-27
8,H00248,H00249,5,5,6,1,2023-02-27
8,H00249,H00359,5,8,14,0,2023-02-27
8,H00250,H00250,5,5,8,1,2023-02-27
8,H00265,H00272,6,6,11,1,2023-02-27
8,H00266,H00276,6,6,5,1,2023-02-27
8,H00271,H00302,6,6,24,1,2023-02-27
8,H00272,H00291,6,6,15,0,2023-02-27
8,H00275,H00285,6,6,13,0,2023-02-27
8,H00276,H00293,6,6,15,0,2023-02-27
8,H00281,H00684,6,15,23,1,2023-02-27
8,H00282,H00412,6,10,10,0,2023-02-27
8,H00283,H00477,6,11,3,1,2023-02-27
8,H00293,H00853,6,20,8,1,2023-02-27
8,H00298,H00009,6,0,15,0,2023-02-27
8,H00302,H00284,6,6,19,1,2023-02-27
8,H00307,H00269,6,6,11,1,2023-02-27
8,H00320,H00303,7,6,23,1,2023-02-27
8,H00322,H00292,7,6,11,1,2023-02-27
8,H00325,H00314,7,7,12,0,2023-02-27
8,H00327,H00015,7,0,9,1,2023-02-27
8,H00335,H00434,7,10,6,1,2023-02-27
8,H00346,H00358,8,8,13,1,2023-02-27
8,H00348,H00355,8,8,20,1,2023-02-27
8,H00350,H00434,8,10,8,1,2023-02-27
8,H00355,H00356,8,8,18,1,2023-02-27
8,H00356,H00425,8,10,13,1,2023-02-27
8,H00359,H00369,8,8,13,1,2023-02-27
8,H00360,H00237,8,5,6,0,2023-02-27
8,H00364,H00131,8,2,14,0,2023-02-27
8,H00370,H00352,8,8,8,0,2023-02-27
8,H00378,H00014,8,0,7,0,2023-02-27
8,H00392,H00394,9,9,24,1,2023-02-27
8,H00405,H01004,9,25,9,0,2023-02-27
8,H00406,H00411,9,9,16,0,2023-02-27
8,H00407,H00292,9,6,20,0,2023-02-27
8,H00408,H00393,9,9,20,1,2023-02-27
8,H00412,H00677,10,15,13,1,2023-02-27
8,H00417,H00037,10,0,13,1,2023-02-27
8,H00419,H00446,10,10,4,1,2023-02-27
8,H00425,H00639,10,14,21,1,2023-02-27
8,H00426,H00313,10,7,17,0,2023-02-27
8,H00427,H00426,10,10,23,0,2023-02-27
